"ID","SITE_ID","LATITUDE","LONGITUDE","species","equipment","LEASE_TYPE","Status","TheYr","EndYr","BATHY","X010029_20130824","X010029_20140115","X010029_20140304","X010029_20140507","X010029_20140608","X010029_20140827","X010029_20140912","X010029_20140928","X010029_20141030","X010029_20150307","X010029_20150713","X010029_20150729","X010029_20150814","X010029_20150915","X010029_20151220","X011029_20160823","X011030_20130714","X011030_20130730","X011030_20130815","X011030_20131002","X011030_20131018","X011030_20140327","X011030_20140412","X011030_20140530","X011030_20140919","X011030_20150415","X011030_20150906","X011030_20151008","X011030_20151109","X011030_20151125","X011030_20160128","X011030_20160417","X011030_20160620","X011030_20160706","X011030_20160722","X011030_20160823"
153,"GRE310",43.73489,-70.165,"Finfish","Bottom cages","L","A",2010,2017,-0.8211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2308101654053,26.5265274047852,20.1674842834473,17.627758026123,14.9024782180786,2.0893406867981,16.062198638916,13.5943822860718,15.9594163894653,14.0739974975586,23.5975093841553,15.1879549026489,11.065203666687,6.60846996307373,1.64571821689606,NA,NA,20.051233291626,NA,NA
154,"GRI107",43.98421,-69.5632,"ShellFish","Shellfish Tray Racks","L","A",2007,2017,-1.7682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6089668273926,25.0403156280518,23.7026691436768,19.6647644042969,18.3209362030029,NA,1.19108152389526,12.9535551071167,14.1167650222778,16.0488262176514,12.441876411438,24.0698108673096,15.1143178939819,10.9298667907715,4.78041553497314,0.430206507444382,8.48126983642578,17.5642223358154,NA,22.2825584411621,21.8441524505615
155,"GSTE116",44.00191,-69.5386,"Finfish","Lantern Nets","L","A",2016,2017,-2.9306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2806606292725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.413520485162735,8.6864185333252,18.4122638702393,NA,22.5424041748047,22.444278717041
156,"GSTE216",44.00137,-69.5387,"Urchin","No Gear","L","A",2016,2017,-3.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.3336753845215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.410048574209213,8.70744895935059,18.3846492767334,NA,22.5477561950684,22.4764728546143
157,"GSTE316",44.00108,-69.5387,"ShellFish","Marine Algae Gear","L","A",2016,2017,-2.9985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2958087921143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42393696308136,8.77049160003662,18.389253616333,NA,22.4379997253418,22.444278717041
158,"GSTE416",44.0007,-69.5389,"SeaVeg","Floating Trays","L","A",2016,2017,-3.0203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.2162628173828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.503831267356873,8.79708576202393,18.4329681396484,NA,22.4353218078613,22.3798694610596
159,"HAM311",44.03838,-69.1192,"SeaVeg","Lantern Nets","L","A",2011,2017,-1.2171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.740316450595856,9.73358726501465,NA,NA,NA,NA,13.6551475524902,NA,5.86276531219482,NA,NA,NA,NA,NA,NA
160,"HAM413",44.05442,-69.1271,"ShellFish","Shellfish Tray Racks","L","A",2013,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.8719520568848,25.6106510162354,19.4464550018311,18.5923938751221,14.3588790893555,-0.0529604814946651,15.7902383804321,14.9013042449951,15.0018892288208,NA,23.4263172149658,14.4110050201416,10.2450332641602,4.09598350524902,NA,NA,NA,NA,22.2584209442139,NA
161,"HAMI115",43.87698,-69.8963,"Finfish","ADPI bags","L","A",2015,2017,-0.6805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.2433233261108,23.6209907531738,14.5494089126587,10.5723838806152,4.57210493087769,-0.233134597539902,7.39564180374146,NA,NA,22.6119575500488,21.7212371826172
162,"HAMI217",43.87697778,-69.89611667,"Urchin","No Gear","L","A",2017,2017,-1.1542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"HHAR116",43.83294,-70.0103,"Urchin","Predator Nets","L","A",2016,2017,-0.1788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"HIG112",43.84832,-69.6321,"SeaVeg","Lantern Nets","L","A",2012,2017,-3.7136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.7068996429443,24.4886379241943,21.0182361602783,18.2618446350098,15.5194282531738,2.94834876060486,14.0024557113647,14.76624584198,16.2704334259033,16.4990863800049,23.123743057251,15.918797492981,11.2444877624512,7.39110898971558,4.04560804367065,7.81241035461426,18.6558456420898,NA,22.1403388977051,NA
165,"HIG212",43.85793,-69.6023,"Urchin","Marine Algae Gear","L","A",2012,2017,-3.5501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.3226432800293,26.1712207794189,23.4796962738037,19.6390991210938,17.136589050293,15.1581525802612,1.96777474880219,12.0429878234863,13.3350992202759,14.8449583053589,13.5120372772217,22.1582221984863,14.9605026245117,10.9376802444458,6.88350391387939,3.96902775764465,7.58511447906494,17.6454162597656,NA,21.828462600708,20.5253963470459
166,"HOR207",43.81963,-70.1067,"ShellFish","Bottom cages","L","A",2007,2017,-1.4361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"HOR509",43.82147,-70.1052,"Urchin","Bottom cages","L","A",2009,2017,-0.1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21309185028076,NA,NA,NA,NA,NA,NA,10.2555265426636,2.46307635307312,-0.305944979190826,NA,NA,NA,NA,NA
168,"HOW315",43.10361,-70.771,"Finfish","Overwintering Cages","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"HOW415",43.10356,-70.7711,"ShellFish","Spat Collectors","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"HOW515",43.1035,-70.7711,"ShellFish","Upweller","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,"HOW615",43.10345,-70.7712,"SeaVeg","Overwintering Cages","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,"HUNT115",43.81766,-69.9105,"SeaVeg","Soft Mesh Bags","L","A",2015,2017,-3.4733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1432800292969,23.7886142730713,14.246654510498,9.84807777404785,3.98716449737549,0.883818686008453,7.54498195648193,NA,NA,NA,NA
173,"HUNT215",43.81619,-69.9079,"Finfish","Shellfish Tray Racks","L","A",2015,2017,-1.1829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.86989402771,24.2035331726074,14.7294273376465,10.1584243774414,4.41357946395874,1.66273808479309,7.56935167312622,NA,NA,23.2041645050049,22.6083927154541
174,"HUNT316",43.81662,-69.9081,"SeaVeg","Overwintering Cages","L","A",2016,2017,-1.7132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"HUNT416",43.81604,-69.9081,"SeaVeg","Shellfish Tray Racks","L","A",2016,2017,-0.9707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"JAM309",43.94739,-69.7111,"ShellFish","Vexar Bags","L","A",2009,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2094802856445,32.8915328979492,29.6656818389893,23.1929817199707,19.1364440917969,14.9755840301514,-0.477739691734314,16.6206016540527,15.7779598236084,14.4166078567505,16.8229293823242,25.6867198944092,14.3884601593018,9.86124801635742,1.89883947372437,-0.253932356834412,NA,NA,NA,NA,NA
177,"JAUG117",44.00428333,-69.54556667,"ShellFish","No Gear","L","A",2017,2017,-0.1563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"JBAL117",44.001755,-69.16604,"Urchin","Upweller","L","A",2017,2017,-0.7545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"JBAL217",44.001855,-69.16604,"SeaVeg","No Gear","L","A",2017,2017,-0.7244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"JBAL317",44.001855,-69.165935,"SeaVeg","Lantern Nets","L","A",2017,2017,-0.7811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"JBAL417",44.001755,-69.165935,"Urchin","Semi Rigid Bags","L","A",2017,2017,-0.8211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"JBEL117",43.80384167,-69.852617,"Finfish","No Gear","L","A",2017,2017,-2.2638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"JBRE117",43.839526,-69.675612,"Finfish","Semi Rigid Bags","L","A",2017,2017,-7.7413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"JBRE217",43.839909,-69.674185,"Finfish","Bottom cages","L","A",2017,2017,-7.0084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"JBRE317",43.851687,-69.684984,"ShellFish","Stacked Aqua Trays","L","A",2017,2017,-9.5433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"JBRE417",43.85059,-69.685008,"ShellFish","Marine Algae Gear","L","A",2017,2017,-9.9337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"JCOT117",43.940233,-69.269278,"SeaVeg","Upweller","L","A",2017,2017,-6.3258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"JDEV117",43.851995,-69.963071,"SeaVeg","Bottom cages","L","A",2017,2017,-0.2337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"JDEV217",43.8518,-69.96336,"SeaVeg","ADPI bags","L","A",2017,2017,-0.2716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"JDEV317",43.820608,-70.017627,"Urchin","Lantern Nets","L","A",2017,2017,-4.0309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"JDEV417",43.819438,-70.017887,"SeaVeg","No Gear","L","A",2017,2017,-3.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"JFOG516",44.43737,-68.3394,"Urchin","Lantern Nets","L","A",2016,2017,-1.7538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.8770389556885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"JGRA116",44.24615,-68.25373,"SeaVeg","Bottom cages","L","A",2016,2017,-0.7279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7976589202881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"JGRA216",44.24933,-68.25398,"Urchin","Soft Mesh Bags","L","A",2016,2017,-0.4615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.1076927185059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"JGRA316",44.25673,-68.27519,"Finfish","Vexar Bags","L","A",2016,2017,-1.2728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"JGRA416",44.25385,-68.27316,"Finfish","Upweller","L","A",2016,2017,-1.5921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"JHAY117",43.78433,-69.949106,"SeaVeg","Floating Trays","L","A",2017,2017,-1.1264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"JHER116",43.7301,-69.8463,"SeaVeg","Upweller","L","A",2016,2017,-1.0557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97856259346008,6.79819631576538,17.161901473999,17.7323322296143,20.8905334472656,21.9152660369873
199,"JJOY117",44.137383,-68.449117,"Finfish","Predator Nets","L","A",2017,2017,-0.2412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"JJOY217",44.137383,-68.4489666,"ShellFish","Predator Nets","L","A",2017,2017,-0.2383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"JMAT117",44.178611,-68.422222,"SeaVeg","Overwintering Cages","L","A",2017,2017,-3.4461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"JMOR116",44.65956,-67.24542,"Urchin","Soft Mesh Bags","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"JMOR216",44.65953,-67.24543,"Urchin","Upweller","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"JMOR316",44.65854,-67.245003,"Urchin","Soft Mesh Bags","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"JMOR416",44.65851,-67.245002,"Finfish","Lantern Nets","L","A",2016,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"JOHN715",43.813,-70.0144,"SeaVeg","Upweller","L","A",2015,2017,-2.7695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6019830703735,22.2191715240479,14.5976533889771,10.7839050292969,5.13798093795776,0.154327914118767,NA,NA,19.2977066040039,22.5156421661377,20.3425369262695
207,"JOJO117",44.13768333,-68.44866667,"Finfish","Overwintering Cages","L","A",2017,2017,-0.429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"JOJO217",44.13726667,-68.44813333,"ShellFish","No Gear","L","A",2017,2017,-0.2217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"JPAT117",44.67851667,-67.34126667,"Finfish","Stacked Aqua Trays","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"JPAT217",44.67988333,-67.34106667,"ShellFish","Shellfish Tray Racks","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"JPAT317",44.68113333,-67.34085,"ShellFish","No Gear","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"JPAT417",44.68248333,-67.34101667,"SeaVeg","Predator Nets","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"JPOW116",43.77065,-69.996,"Finfish","Spat Collectors","L","A",2016,2017,-2.4048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06361246109009,5.60530042648315,NA,16.8320655822754,21.0857677459717,19.8187808990479
214,"JPUT116",43.72167,-70.1122,"ShellFish","Floating Trays","L","A",2016,2017,-0.8196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54401564598083,NA,NA,17.9451465606689,20.6079502105713,NA
215,"JPUT216",43.717958,-70.12995,"ShellFish","Shellfish Tray Racks","L","A",2016,2017,-4.9118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72613501548767,NA,NA,17.5676441192627,NA,19.1646385192871
216,"JPUT317",43.72158,-70.11222,"Urchin","Vexar Bags","L","A",2017,2017,-0.8158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"JSMI116",43.83917,-69.6758,"ShellFish","Upweller","L","A",2016,2017,-7.6494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45090675354004,6.97541952133179,14.9032106399536,14.2784805297852,18.2304039001465,17.2639026641846
218,"JSTJ117",43.858822,-69.8735,"ShellFish","Spat Collectors","L","A",2017,2017,-4.3644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"JVER117",43.85185,-70.013851,"SeaVeg","Spat Collectors","L","A",2017,2017,-0.5133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"JWAL115",44.43758,-68.3411,"ShellFish","No Gear","L","A",2015,2017,-2.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8678894042969,19.5619888305664,18.4328346252441,17.6102809906006,5.88521480560303,17.8809509277344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"JYOU114",44.40863,-67.971,"Finfish","Lantern Nets","L","A",2014,2017,NA,NA,4.20980310440063,-0.764622390270233,21.152307510376,18.971004486084,20.3397388458252,17.0014419555664,21.0339641571045,13.3380060195923,0.834868490695953,20.6482124328613,18.1964168548584,18.5891895294189,19.4838695526123,3.5595269203186,22.0032920837402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"JYOU215",44.40841,-67.9711,"Finfish","Spat Collectors","L","A",2015,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818686127662659,19.8764896392822,17.8795738220215,18.445104598999,19.3690299987793,3.71402525901794,21.7779884338379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"KATW117",44.047423,-69.515854,"Urchin","Soft Mesh Bags","L","A",2017,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"KCOO116",44.11091,-68.8605,"Finfish","Floating Trays","L","A",2016,2017,-2.9304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6892242431641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"KCOO216",44.11054,-68.8603,"Urchin","Semi Rigid Bags","L","A",2016,2017,-3.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.608434677124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"KCOO316",44.11017,-68.8601,"ShellFish","Vexar Bags","L","A",2016,2017,-5.2964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.8950176239014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"KCOO417",44.111007,-68.85936,"ShellFish","Semi Rigid Bags","L","A",2017,2017,-7.0935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"KKOE117",43.74194,-70.12777,"Urchin","Bottom cages","L","A",2017,2017,-0.1891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"KMIL117",43.986819,-69.160583,"ShellFish","No Gear","L","A",2017,2017,-8.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"KMIL217",43.987847,-69.160992,"SeaVeg","Semi Rigid Bags","L","A",2017,2017,-9.4801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"KMIL317",43.986828,-69.160141,"Urchin","Spat Collectors","L","A",2017,2017,-7.7906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
